,delta_time,x_bias,y_bias
226,83398786.29641579,-0.7368545383825353,-0.3598385337629278
227,83657986.29641579,-0.2049353452950849,-0.4746739702939521
228,83917186.29641579,-1.2993446844542147,-0.7165466597569992
229,84176386.29641579,-0.723884567262285,-0.7775406332136463
230,84435586.29641579,-1.1637416548168376,0.10859410399308778
231,84694786.29641579,-0.06542069557838437,-0.038947126893423806
232,84953986.29641579,-0.4412319901446403,0.8339666784947721
233,85213186.29641579,0.8973744843075351,-0.15421253728225498
234,85472386.29641579,-2.257317235751382,-1.6629474619240665
235,85731586.29641579,-1.9315583686689486,-1.8207710065172262
236,85990786.29641579,1.6988823706775378,-2.1091546395904333
237,86249986.29641579,-0.9583486797792249,-1.6135667652926964
238,86509186.29641579,0.41152894439177906,-1.6986082035703587
239,86768386.29641579,-0.013840090280367923,-1.4649319988002125
240,87027586.29641579,0.1444284919054612,-1.5861120171688727
241,87286786.29641579,-0.757697615937793,-1.4753336998416853
242,87545986.29641579,-0.6295885450272344,-1.1166694475889332
243,87805186.29641579,-0.944723443371718,-1.1840420058976033
244,88064386.29641579,-1.9471251051685545,-1.3233345527187774
245,88323586.29641579,-0.279179868889366,-1.0307869347936036
246,88582786.29641579,-2.748725994333488,-1.0287478457706585
247,88841986.29641579,-1.5907119234728024,0.001507021154371735
248,89101186.29641579,-0.20466533001551254,0.22494812059735472
249,89360386.29641579,0.008419406455177164,0.26474287135803676
250,89619586.29641579,0.722447611978884,0.35345078044658773
251,89878786.29641579,0.6257444268457807,0.9660869565178498
252,90137986.29641579,-0.2752897507154359,1.348292398144933
253,90397186.29641579,-0.6354262837654294,2.140977859116366
254,90656386.29641579,-1.3814966598134133,2.516801737282948
255,90915586.29641579,-1.3230380870316172,1.9050704147206363
256,91174786.29641579,-1.9279314395494116,2.2303784822316137
257,91433986.29641579,-4.6381638562407215,1.772720767648046
258,91693186.29641579,-5.7643975435891255,1.1334353634084535
259,91952386.29641579,-5.699330482084934,0.9618469620562262
260,92211586.29641579,-4.555896317320687,0.7067921454648725
261,92470786.29641579,-2.9147766116604643,0.5415358606293427
262,92729986.29641579,-3.1927078960786157,0.4935388251131879
263,92989186.29641579,-2.774716227872273,0.4638777284186832
264,93248386.29641579,-2.774889682757725,0.2543135373421918
265,93507586.29641579,-2.9052746621293033,0.4128615555753068
266,93766786.29641579,-3.5770401346020124,0.7268352278661733
267,94025986.29641579,-4.9952567802688215,1.1062965326891447
268,94285186.29641579,-5.189016294576889,1.3015057040368774
269,94544386.29641579,-5.551480449737936,1.6831497768322343
270,94803586.29641579,-5.231935922824333,1.9923346148574812
271,95062786.29641579,-2.5358412813019218,2.496212240575233
272,95321986.29641579,-1.2632482302872148,2.1378934541100554
273,95581186.29641579,-2.5882905341115414,1.9990798960649785
274,95840386.29641579,-4.367490306839315,2.2750871044930414
